indice_tiempo;idempresa;cuit;empresa;direccion;localidad;provincia;region;idproducto;producto;idtipohorario;tipohorario;precio;fecha_vigencia;idempresabandera;empresabandera;latitud;longitud;geojson
1/3/2024;1140;30-67877449-5;OPEESA;GBDOR UGARTE 3501;MUNRO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;91600;2/3/2024 00:00;2;YPF;-34,5239;-58,51176;"{""type"":""Point"",""coordinates"":[-58.51176,-34.5239]}"
1/3/2024;1140;30-67877449-5;OPEESA;GBDOR UGARTE 3501;MUNRO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;111000;2/3/2024 00:00;2;YPF;-34,5239;-58,51176;"{""type"":""Point"",""coordinates"":[-58.51176,-34.5239]}"
1/3/2024;1140;30-67877449-5;OPEESA;GBDOR UGARTE 3501;MUNRO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;111000;2/3/2024 00:00;2;YPF;-34,5239;-58,51176;"{""type"":""Point"",""coordinates"":[-58.51176,-34.5239]}"
1/2/2024;1140;30-67877449-5;OPEESA;GBDOR UGARTE 3501;MUNRO;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;33890;21/2/2024 22:00;2;YPF;-34,5239;-58,51176;"{""type"":""Point"",""coordinates"":[-58.51176,-34.5239]}"
1/2/2024;1140;30-67877449-5;OPEESA;GBDOR UGARTE 3501;MUNRO;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;33890;21/2/2024 22:00;2;YPF;-34,5239;-58,51176;"{""type"":""Point"",""coordinates"":[-58.51176,-34.5239]}"
1/3/2024;1140;30-67877449-5;OPEESA;GBDOR UGARTE 3501;MUNRO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;108700;2/3/2024 00:00;2;YPF;-34,5239;-58,51176;"{""type"":""Point"",""coordinates"":[-58.51176,-34.5239]}"
1/3/2024;1140;30-67877449-5;OPEESA;GBDOR UGARTE 3501;MUNRO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;108700;2/3/2024 00:00;2;YPF;-34,5239;-58,51176;"{""type"":""Point"",""coordinates"":[-58.51176,-34.5239]}"
1/3/2024;1140;30-67877449-5;OPEESA;GBDOR UGARTE 3501;MUNRO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;88800;2/3/2024 00:00;2;YPF;-34,5239;-58,51176;"{""type"":""Point"",""coordinates"":[-58.51176,-34.5239]}"
1/3/2024;1140;30-67877449-5;OPEESA;GBDOR UGARTE 3501;MUNRO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;88800;2/3/2024 00:00;2;YPF;-34,5239;-58,51176;"{""type"":""Point"",""coordinates"":[-58.51176,-34.5239]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;98000;2/3/2024 00:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;98000;2/3/2024 00:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;47580;6/3/2024 22:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;47580;6/3/2024 22:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;112000;2/3/2024 00:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;112000;2/3/2024 00:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;93700;2/3/2024 00:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1112;30-67877449-5;OPEESA;GENERAL SAVIO 1289 Y PIOMBO;SAN NICOLAS;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;93700;2/3/2024 00:00;2;YPF;-33,35694;-60,19341;"{""type"":""Point"",""coordinates"":[-60.19341,-33.35694]}"
1/3/2024;1024;30-67877449-5;OPEESA;GUEMES 999 Y LAMADRID;SAN SALVADOR DE JUJUY;JUJUY;NOA;19;Gas Oil Grado 2;2;Diurno;96700;2/3/2024 00:00;2;YPF;-24,18291;-65,3069;"{""type"":""Point"",""coordinates"":[-65.3069,-24.18291]}"
1/3/2024;1024;30-67877449-5;OPEESA;GUEMES 999 Y LAMADRID;SAN SALVADOR DE JUJUY;JUJUY;NOA;19;Gas Oil Grado 2;3;Nocturno;96700;2/3/2024 00:00;2;YPF;-24,18291;-65,3069;"{""type"":""Point"",""coordinates"":[-65.3069,-24.18291]}"
1/3/2024;1024;30-67877449-5;OPEESA;GUEMES 999 Y LAMADRID;SAN SALVADOR DE JUJUY;JUJUY;NOA;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-24,18291;-65,3069;"{""type"":""Point"",""coordinates"":[-65.3069,-24.18291]}"
1/3/2024;1024;30-67877449-5;OPEESA;GUEMES 999 Y LAMADRID;SAN SALVADOR DE JUJUY;JUJUY;NOA;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-24,18291;-65,3069;"{""type"":""Point"",""coordinates"":[-65.3069,-24.18291]}"
1/3/2024;1024;30-67877449-5;OPEESA;GUEMES 999 Y LAMADRID;SAN SALVADOR DE JUJUY;JUJUY;NOA;3;Nafta (premium) de más de 95 Ron;2;Diurno;107400;2/3/2024 00:00;2;YPF;-24,18291;-65,3069;"{""type"":""Point"",""coordinates"":[-65.3069,-24.18291]}"
1/3/2024;1024;30-67877449-5;OPEESA;GUEMES 999 Y LAMADRID;SAN SALVADOR DE JUJUY;JUJUY;NOA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;107400;2/3/2024 00:00;2;YPF;-24,18291;-65,3069;"{""type"":""Point"",""coordinates"":[-65.3069,-24.18291]}"
1/3/2024;1024;30-67877449-5;OPEESA;GUEMES 999 Y LAMADRID;SAN SALVADOR DE JUJUY;JUJUY;NOA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;89200;2/3/2024 00:00;2;YPF;-24,18291;-65,3069;"{""type"":""Point"",""coordinates"":[-65.3069,-24.18291]}"
1/3/2024;1024;30-67877449-5;OPEESA;GUEMES 999 Y LAMADRID;SAN SALVADOR DE JUJUY;JUJUY;NOA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;89200;2/3/2024 00:00;2;YPF;-24,18291;-65,3069;"{""type"":""Point"",""coordinates"":[-65.3069,-24.18291]}"
1/3/2024;1090;30-67877449-5;OPEESA;JASON Y JUPITER;PINAMAR;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;99500;2/3/2024 00:00;2;YPF;-37,11009;-56,8705;"{""type"":""Point"",""coordinates"":[-56.8705,-37.11009]}"
1/3/2024;1090;30-67877449-5;OPEESA;JASON Y JUPITER;PINAMAR;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;99500;2/3/2024 00:00;2;YPF;-37,11009;-56,8705;"{""type"":""Point"",""coordinates"":[-56.8705,-37.11009]}"
1/3/2024;1090;30-67877449-5;OPEESA;JASON Y JUPITER;PINAMAR;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;117000;2/3/2024 00:00;2;YPF;-37,11009;-56,8705;"{""type"":""Point"",""coordinates"":[-56.8705,-37.11009]}"
1/3/2024;1090;30-67877449-5;OPEESA;JASON Y JUPITER;PINAMAR;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;117000;2/3/2024 00:00;2;YPF;-37,11009;-56,8705;"{""type"":""Point"",""coordinates"":[-56.8705,-37.11009]}"
1/3/2024;1090;30-67877449-5;OPEESA;JASON Y JUPITER;PINAMAR;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;117100;2/3/2024 00:00;2;YPF;-37,11009;-56,8705;"{""type"":""Point"",""coordinates"":[-56.8705,-37.11009]}"
1/3/2024;1090;30-67877449-5;OPEESA;JASON Y JUPITER;PINAMAR;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;117100;2/3/2024 00:00;2;YPF;-37,11009;-56,8705;"{""type"":""Point"",""coordinates"":[-56.8705,-37.11009]}"
1/3/2024;1090;30-67877449-5;OPEESA;JASON Y JUPITER;PINAMAR;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;96700;2/3/2024 00:00;2;YPF;-37,11009;-56,8705;"{""type"":""Point"",""coordinates"":[-56.8705,-37.11009]}"
1/3/2024;1090;30-67877449-5;OPEESA;JASON Y JUPITER;PINAMAR;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;96700;2/3/2024 00:00;2;YPF;-37,11009;-56,8705;"{""type"":""Point"",""coordinates"":[-56.8705,-37.11009]}"
1/3/2024;1071;30-67877449-5;OPEESA;J B JUSTO 1215 Y NICARAGUA;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;85900;2/3/2024 00:00;2;YPF;-34,58311;-58,4322;"{""type"":""Point"",""coordinates"":[-58.4322,-34.58311]}"
1/3/2024;1071;30-67877449-5;OPEESA;J B JUSTO 1215 Y NICARAGUA;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;85900;2/3/2024 00:00;2;YPF;-34,58311;-58,4322;"{""type"":""Point"",""coordinates"":[-58.4322,-34.58311]}"
1/3/2024;1071;30-67877449-5;OPEESA;J B JUSTO 1215 Y NICARAGUA;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;109400;2/3/2024 00:00;2;YPF;-34,58311;-58,4322;"{""type"":""Point"",""coordinates"":[-58.4322,-34.58311]}"
1/3/2024;1071;30-67877449-5;OPEESA;J B JUSTO 1215 Y NICARAGUA;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;109400;2/3/2024 00:00;2;YPF;-34,58311;-58,4322;"{""type"":""Point"",""coordinates"":[-58.4322,-34.58311]}"
1/3/2024;1071;30-67877449-5;OPEESA;J B JUSTO 1215 Y NICARAGUA;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;101800;2/3/2024 00:00;2;YPF;-34,58311;-58,4322;"{""type"":""Point"",""coordinates"":[-58.4322,-34.58311]}"
1/3/2024;1071;30-67877449-5;OPEESA;J B JUSTO 1215 Y NICARAGUA;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;101800;2/3/2024 00:00;2;YPF;-34,58311;-58,4322;"{""type"":""Point"",""coordinates"":[-58.4322,-34.58311]}"
1/3/2024;1071;30-67877449-5;OPEESA;J B JUSTO 1215 Y NICARAGUA;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;81900;2/3/2024 00:00;2;YPF;-34,58311;-58,4322;"{""type"":""Point"",""coordinates"":[-58.4322,-34.58311]}"
1/3/2024;1071;30-67877449-5;OPEESA;J B JUSTO 1215 Y NICARAGUA;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;81900;2/3/2024 00:00;2;YPF;-34,58311;-58,4322;"{""type"":""Point"",""coordinates"":[-58.4322,-34.58311]}"
1/3/2024;1026;30-67877449-5;OPEESA;J.J. LASTRA Y SAAVEDRA;NEUQUEN;NEUQUEN;PATAGONIA;19;Gas Oil Grado 2;2;Diurno;91200;2/3/2024 00:00;2;YPF;-38,95967;-68,09026;"{""type"":""Point"",""coordinates"":[-68.09026,-38.95967]}"
1/3/2024;1026;30-67877449-5;OPEESA;J.J. LASTRA Y SAAVEDRA;NEUQUEN;NEUQUEN;PATAGONIA;19;Gas Oil Grado 2;3;Nocturno;91200;2/3/2024 00:00;2;YPF;-38,95967;-68,09026;"{""type"":""Point"",""coordinates"":[-68.09026,-38.95967]}"
1/3/2024;1026;30-67877449-5;OPEESA;J.J. LASTRA Y SAAVEDRA;NEUQUEN;NEUQUEN;PATAGONIA;21;Gas Oil Grado 3;2;Diurno;109700;2/3/2024 00:00;2;YPF;-38,95967;-68,09026;"{""type"":""Point"",""coordinates"":[-68.09026,-38.95967]}"
1/3/2024;1026;30-67877449-5;OPEESA;J.J. LASTRA Y SAAVEDRA;NEUQUEN;NEUQUEN;PATAGONIA;21;Gas Oil Grado 3;3;Nocturno;109700;2/3/2024 00:00;2;YPF;-38,95967;-68,09026;"{""type"":""Point"",""coordinates"":[-68.09026,-38.95967]}"
1/3/2024;1026;30-67877449-5;OPEESA;J.J. LASTRA Y SAAVEDRA;NEUQUEN;NEUQUEN;PATAGONIA;3;Nafta (premium) de más de 95 Ron;2;Diurno;87100;2/3/2024 00:00;2;YPF;-38,95967;-68,09026;"{""type"":""Point"",""coordinates"":[-68.09026,-38.95967]}"
1/3/2024;1026;30-67877449-5;OPEESA;J.J. LASTRA Y SAAVEDRA;NEUQUEN;NEUQUEN;PATAGONIA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;87100;2/3/2024 00:00;2;YPF;-38,95967;-68,09026;"{""type"":""Point"",""coordinates"":[-68.09026,-38.95967]}"
1/3/2024;1026;30-67877449-5;OPEESA;J.J. LASTRA Y SAAVEDRA;NEUQUEN;NEUQUEN;PATAGONIA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;70200;2/3/2024 00:00;2;YPF;-38,95967;-68,09026;"{""type"":""Point"",""coordinates"":[-68.09026,-38.95967]}"
1/3/2024;1026;30-67877449-5;OPEESA;J.J. LASTRA Y SAAVEDRA;NEUQUEN;NEUQUEN;PATAGONIA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;70200;2/3/2024 00:00;2;YPF;-38,95967;-68,09026;"{""type"":""Point"",""coordinates"":[-68.09026,-38.95967]}"
1/3/2024;1027;30-67877449-5;OPEESA;LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500;PILAR;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;93800;2/3/2024 00:00;2;YPF;-34,44559;-58,87076;"{""type"":""Point"",""coordinates"":[-58.87076,-34.44559]}"
1/3/2024;1027;30-67877449-5;OPEESA;LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500;PILAR;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;93800;2/3/2024 00:00;2;YPF;-34,44559;-58,87076;"{""type"":""Point"",""coordinates"":[-58.87076,-34.44559]}"
1/3/2024;1027;30-67877449-5;OPEESA;LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500;PILAR;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;113700;2/3/2024 00:00;2;YPF;-34,44559;-58,87076;"{""type"":""Point"",""coordinates"":[-58.87076,-34.44559]}"
1/3/2024;1027;30-67877449-5;OPEESA;LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500;PILAR;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;113700;2/3/2024 00:00;2;YPF;-34,44559;-58,87076;"{""type"":""Point"",""coordinates"":[-58.87076,-34.44559]}"
1/3/2024;1027;30-67877449-5;OPEESA;LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500;PILAR;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;111300;2/3/2024 00:00;2;YPF;-34,44559;-58,87076;"{""type"":""Point"",""coordinates"":[-58.87076,-34.44559]}"
1/3/2024;1027;30-67877449-5;OPEESA;LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500;PILAR;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;111300;2/3/2024 00:00;2;YPF;-34,44559;-58,87076;"{""type"":""Point"",""coordinates"":[-58.87076,-34.44559]}"
1/3/2024;1027;30-67877449-5;OPEESA;LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500;PILAR;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;91000;2/3/2024 00:00;2;YPF;-34,44559;-58,87076;"{""type"":""Point"",""coordinates"":[-58.87076,-34.44559]}"
1/3/2024;1027;30-67877449-5;OPEESA;LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500;PILAR;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;91000;2/3/2024 00:00;2;YPF;-34,44559;-58,87076;"{""type"":""Point"",""coordinates"":[-58.87076,-34.44559]}"
1/3/2024;1107;30-67877449-5;OPEESA;LIBERTADOR 2199;SAN FERNANDO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;92200;2/3/2024 00:00;2;YPF;-34,44663;-58,54651;"{""type"":""Point"",""coordinates"":[-58.54651,-34.44663]}"
1/3/2024;1107;30-67877449-5;OPEESA;LIBERTADOR 2199;SAN FERNANDO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;92200;2/3/2024 00:00;2;YPF;-34,44663;-58,54651;"{""type"":""Point"",""coordinates"":[-58.54651,-34.44663]}"
1/3/2024;1107;30-67877449-5;OPEESA;LIBERTADOR 2199;SAN FERNANDO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;111600;2/3/2024 00:00;2;YPF;-34,44663;-58,54651;"{""type"":""Point"",""coordinates"":[-58.54651,-34.44663]}"
1/3/2024;1107;30-67877449-5;OPEESA;LIBERTADOR 2199;SAN FERNANDO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;111600;2/3/2024 00:00;2;YPF;-34,44663;-58,54651;"{""type"":""Point"",""coordinates"":[-58.54651,-34.44663]}"
1/3/2024;1107;30-67877449-5;OPEESA;LIBERTADOR 2199;SAN FERNANDO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;109300;2/3/2024 00:00;2;YPF;-34,44663;-58,54651;"{""type"":""Point"",""coordinates"":[-58.54651,-34.44663]}"
1/3/2024;1107;30-67877449-5;OPEESA;LIBERTADOR 2199;SAN FERNANDO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;109300;2/3/2024 00:00;2;YPF;-34,44663;-58,54651;"{""type"":""Point"",""coordinates"":[-58.54651,-34.44663]}"
1/3/2024;1107;30-67877449-5;OPEESA;LIBERTADOR 2199;SAN FERNANDO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;89400;2/3/2024 00:00;2;YPF;-34,44663;-58,54651;"{""type"":""Point"",""coordinates"":[-58.54651,-34.44663]}"
1/3/2024;1107;30-67877449-5;OPEESA;LIBERTADOR 2199;SAN FERNANDO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;89400;2/3/2024 00:00;2;YPF;-34,44663;-58,54651;"{""type"":""Point"",""coordinates"":[-58.54651,-34.44663]}"
1/3/2024;940;30-67877449-5;OPEESA;MORENO 19 Y MORALES;SAN CARLOS DE BARILOCHE;RIO NEGRO;PATAGONIA;19;Gas Oil Grado 2;2;Diurno;91200;2/3/2024 00:00;2;YPF;-41,13475;-71,30973;"{""type"":""Point"",""coordinates"":[-71.30973,-41.13475]}"
1/3/2024;940;30-67877449-5;OPEESA;MORENO 19 Y MORALES;SAN CARLOS DE BARILOCHE;RIO NEGRO;PATAGONIA;19;Gas Oil Grado 2;3;Nocturno;91200;2/3/2024 00:00;2;YPF;-41,13475;-71,30973;"{""type"":""Point"",""coordinates"":[-71.30973,-41.13475]}"
1/3/2024;940;30-67877449-5;OPEESA;MORENO 19 Y MORALES;SAN CARLOS DE BARILOCHE;RIO NEGRO;PATAGONIA;21;Gas Oil Grado 3;2;Diurno;112600;2/3/2024 00:00;2;YPF;-41,13475;-71,30973;"{""type"":""Point"",""coordinates"":[-71.30973,-41.13475]}"
1/3/2024;940;30-67877449-5;OPEESA;MORENO 19 Y MORALES;SAN CARLOS DE BARILOCHE;RIO NEGRO;PATAGONIA;21;Gas Oil Grado 3;3;Nocturno;112600;2/3/2024 00:00;2;YPF;-41,13475;-71,30973;"{""type"":""Point"",""coordinates"":[-71.30973,-41.13475]}"
1/3/2024;940;30-67877449-5;OPEESA;MORENO 19 Y MORALES;SAN CARLOS DE BARILOCHE;RIO NEGRO;PATAGONIA;3;Nafta (premium) de más de 95 Ron;2;Diurno;87100;2/3/2024 00:00;2;YPF;-41,13475;-71,30973;"{""type"":""Point"",""coordinates"":[-71.30973,-41.13475]}"
1/3/2024;940;30-67877449-5;OPEESA;MORENO 19 Y MORALES;SAN CARLOS DE BARILOCHE;RIO NEGRO;PATAGONIA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;87100;2/3/2024 00:00;2;YPF;-41,13475;-71,30973;"{""type"":""Point"",""coordinates"":[-71.30973,-41.13475]}"
1/3/2024;940;30-67877449-5;OPEESA;MORENO 19 Y MORALES;SAN CARLOS DE BARILOCHE;RIO NEGRO;PATAGONIA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;70200;2/3/2024 00:00;2;YPF;-41,13475;-71,30973;"{""type"":""Point"",""coordinates"":[-71.30973,-41.13475]}"
1/3/2024;940;30-67877449-5;OPEESA;MORENO 19 Y MORALES;SAN CARLOS DE BARILOCHE;RIO NEGRO;PATAGONIA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;70200;2/3/2024 00:00;2;YPF;-41,13475;-71,30973;"{""type"":""Point"",""coordinates"":[-71.30973,-41.13475]}"
1/3/2024;1146;30-67877449-5;OPEESA;OCTAVIO PINTO Y CARAFFA;CORDOBA;CORDOBA;CENTRO;19;Gas Oil Grado 2;2;Diurno;98000;2/3/2024 00:00;2;YPF;-31,38621;-64,21846;"{""type"":""Point"",""coordinates"":[-64.21846,-31.38621]}"
1/3/2024;1146;30-67877449-5;OPEESA;OCTAVIO PINTO Y CARAFFA;CORDOBA;CORDOBA;CENTRO;19;Gas Oil Grado 2;3;Nocturno;98000;2/3/2024 00:00;2;YPF;-31,38621;-64,21846;"{""type"":""Point"",""coordinates"":[-64.21846,-31.38621]}"
1/3/2024;1146;30-67877449-5;OPEESA;OCTAVIO PINTO Y CARAFFA;CORDOBA;CORDOBA;CENTRO;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-31,38621;-64,21846;"{""type"":""Point"",""coordinates"":[-64.21846,-31.38621]}"
1/3/2024;1146;30-67877449-5;OPEESA;OCTAVIO PINTO Y CARAFFA;CORDOBA;CORDOBA;CENTRO;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-31,38621;-64,21846;"{""type"":""Point"",""coordinates"":[-64.21846,-31.38621]}"
1/3/2024;1146;30-67877449-5;OPEESA;OCTAVIO PINTO Y CARAFFA;CORDOBA;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;110900;2/3/2024 00:00;2;YPF;-31,38621;-64,21846;"{""type"":""Point"",""coordinates"":[-64.21846,-31.38621]}"
1/3/2024;1146;30-67877449-5;OPEESA;OCTAVIO PINTO Y CARAFFA;CORDOBA;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;110900;2/3/2024 00:00;2;YPF;-31,38621;-64,21846;"{""type"":""Point"",""coordinates"":[-64.21846,-31.38621]}"
1/3/2024;1146;30-67877449-5;OPEESA;OCTAVIO PINTO Y CARAFFA;CORDOBA;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;92300;2/3/2024 00:00;2;YPF;-31,38621;-64,21846;"{""type"":""Point"",""coordinates"":[-64.21846,-31.38621]}"
1/3/2024;1146;30-67877449-5;OPEESA;OCTAVIO PINTO Y CARAFFA;CORDOBA;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;92300;2/3/2024 00:00;2;YPF;-31,38621;-64,21846;"{""type"":""Point"",""coordinates"":[-64.21846,-31.38621]}"
1/3/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;98000;2/3/2024 00:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
1/3/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;98000;2/3/2024 00:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
1/3/2024;1080;30-67877449-5;OPEESA;PARCHAPPE Y NEUQUEN;BAHIA BLANCA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-38,73008;-62,25363;"{""type"":""Point"",""coordinates"":[-62.25363,-38.73008]}"
